season_id,league_id,league_name,district_id,game_id,match_date,match_date_iso,match_time,match_status,competition_label,home_team,away_team,duel_row_idx,player_name,opponent_name,player_team,opponent_team,player_is_home,opponent_is_home,player_set_1,player_set_2,player_set_3,player_set_4,opponent_set_1,opponent_set_2,opponent_set_3,opponent_set_4,player_kegel,opponent_kegel,player_sp,opponent_sp,player_mp,opponent_mp,kegel_diff,sp_diff,mp_diff,player_mp_win_label
11,3872,Männer - Landesliga B Staffel II,0,269323,28.02.2026,2026-02-28,11:00,wird gespielt,Männer / Landesliga B Staffel II / 14. Spieltag,CKC 01 Berlin I,SpG Semper / AdW Berlin II,5,"Meißner, Ralf","Geder, Lou-Lennard",CKC 01 Berlin I,SpG Semper / AdW Berlin II,1,0,,,,,,,,,0.0,0.0,,,,,0.0,,,0
11,3872,Männer - Landesliga B Staffel II,0,269323,28.02.2026,2026-02-28,11:00,wird gespielt,Männer / Landesliga B Staffel II / 14. Spieltag,CKC 01 Berlin I,SpG Semper / AdW Berlin II,5,"Geder, Lou-Lennard","Meißner, Ralf",SpG Semper / AdW Berlin II,CKC 01 Berlin I,0,1,,,,,,,,,0.0,0.0,,,,,0.0,,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,0,"Quasdorf, Laura","Jahn, Amy-Malaika",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,125.0,115.0,119.0,123.0,111.0,101.0,115.0,110.0,482.0,437.0,4.0,,1.0,,45.0,,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,0,"Jahn, Amy-Malaika","Quasdorf, Laura",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,111.0,101.0,115.0,110.0,125.0,115.0,119.0,123.0,437.0,482.0,,4.0,,1.0,-45.0,,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,"Köhler, Zoe","Habicht, Mia",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,101.0,113.0,121.0,98.0,112.0,119.0,82.0,93.0,433.0,406.0,2.0,2.0,1.0,,27.0,0.0,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,"Habicht, Mia","Köhler, Zoe",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,112.0,119.0,82.0,93.0,101.0,113.0,121.0,98.0,406.0,433.0,2.0,2.0,,1.0,-27.0,0.0,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,2,"Schneider, Vanessa","Noack, Nele",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,87.0,107.0,102.0,114.0,95.0,82.0,99.0,92.0,410.0,368.0,3.0,1.0,1.0,,42.0,2.0,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,2,"Noack, Nele","Schneider, Vanessa",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,95.0,82.0,99.0,92.0,87.0,107.0,102.0,114.0,368.0,410.0,1.0,3.0,,1.0,-42.0,-2.0,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,3,"Köhler, Fabienne","Begert, Emma Leia",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,119.0,122.0,121.0,93.0,132.0,108.0,110.0,104.0,455.0,454.0,2.0,2.0,1.0,,1.0,0.0,,0
11,3876,Jugend U 14 - Landesliga B weiblich,0,269188,07.02.2026,2026-02-07,13:00,beendet,Jugend U 14 / Landesliga B weiblich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,3,"Begert, Emma Leia","Köhler, Fabienne",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,132.0,108.0,110.0,104.0,119.0,122.0,121.0,93.0,454.0,455.0,2.0,2.0,,1.0,-1.0,0.0,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,0,"Bordihn, Isabell","Zillgitt, Jill",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,125.0,124.0,134.0,112.0,140.0,138.0,148.0,129.0,495.0,555.0,,4.0,,1.0,-60.0,,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,0,"Zillgitt, Jill","Bordihn, Isabell",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,140.0,138.0,148.0,129.0,125.0,124.0,134.0,112.0,555.0,495.0,4.0,,1.0,,60.0,,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,"Gürtler, Nele","Steinhardt, Johanna",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,130.0,124.0,122.0,114.0,134.0,118.0,131.0,116.0,490.0,499.0,1.0,3.0,,1.0,-9.0,-2.0,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,"Steinhardt, Johanna","Gürtler, Nele",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,134.0,118.0,131.0,116.0,130.0,124.0,122.0,114.0,499.0,490.0,3.0,1.0,1.0,,9.0,2.0,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,2,"Lange, Sophie","Czerny, Fiona-Lisanne",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,138.0,122.0,127.0,119.0,153.0,126.0,141.0,135.0,506.0,555.0,,4.0,,1.0,-49.0,,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,2,"Czerny, Fiona-Lisanne","Lange, Sophie",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,153.0,126.0,141.0,135.0,138.0,122.0,127.0,119.0,555.0,506.0,4.0,,1.0,,49.0,,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,3,"Klein, Shiva","Hoff, Mathilda",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,135.0,145.0,133.0,142.0,128.0,109.0,114.0,116.0,555.0,467.0,4.0,,1.0,,88.0,,,0
11,3877,Jugend U 19 - Landesliga B weiblich,0,269200,08.02.2026,2026-02-08,13:00,beendet,Jugend U 19 / Landesliga B weiblich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,3,"Hoff, Mathilda","Klein, Shiva",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,128.0,109.0,114.0,116.0,135.0,145.0,133.0,142.0,467.0,555.0,,4.0,,1.0,-88.0,,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,0,"Schiemann, Paul","Both, Justin",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,103.0,,,,123.0,114.0,,,103.0,237.0,,2.0,,,-134.0,,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,0,"Both, Justin","Schiemann, Paul",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,123.0,114.0,,,103.0,,,,237.0,103.0,2.0,,,,134.0,,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,"Meier, Felix","Müller, Lennox",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,,104.0,149.0,121.0,,,130.0,126.0,374.0,256.0,1.0,1.0,,1.0,118.0,0.0,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,"Müller, Lennox","Meier, Felix",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,,,130.0,126.0,,104.0,149.0,121.0,256.0,374.0,1.0,1.0,1.0,,-118.0,0.0,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,2,"Hofmann, Luis","Hartinger, Tobias",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,121.0,130.0,150.0,132.0,130.0,129.0,126.0,144.0,533.0,529.0,2.0,2.0,1.0,,4.0,0.0,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,2,"Hartinger, Tobias","Hofmann, Luis",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,130.0,129.0,126.0,144.0,121.0,130.0,150.0,132.0,529.0,533.0,2.0,2.0,,1.0,-4.0,0.0,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,3,"Krüger, Oskar","Schneider, Christopher",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,134.0,114.0,134.0,137.0,138.0,126.0,136.0,122.0,519.0,522.0,1.0,3.0,,1.0,-3.0,-2.0,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,3,"Schneider, Christopher","Krüger, Oskar",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,138.0,126.0,136.0,122.0,134.0,114.0,134.0,137.0,522.0,519.0,3.0,1.0,1.0,,3.0,2.0,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,4,"Barz, Jonas","Topka, Jonas",SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,1,0,119.0,,,,128.0,123.0,133.0,130.0,119.0,514.0,,4.0,,1.0,-395.0,,,0
11,3878,Jugend U 19 - Landesliga B männlich,0,269212,08.02.2026,2026-02-08,10:00,beendet,Jugend U 19 / Landesliga B männlich / 6. Spieltag,SpG EE Kreis I,SpG MOL/UM/SPN Kreis I,4,"Topka, Jonas","Barz, Jonas",SpG MOL/UM/SPN Kreis I,SpG EE Kreis I,0,1,128.0,123.0,133.0,130.0,119.0,,,,514.0,119.0,4.0,,1.0,,395.0,,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,0,"Klauck, Lukas","Seiffert, Yannik",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,108.0,118.0,103.0,123.0,125.0,128.0,115.0,131.0,452.0,499.0,,4.0,,1.0,-47.0,,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,0,"Seiffert, Yannik","Klauck, Lukas",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,125.0,128.0,115.0,131.0,108.0,118.0,103.0,123.0,499.0,452.0,4.0,,1.0,,47.0,,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,"Paulus, Paul","Adlung, Max",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,88.0,127.0,107.0,111.0,109.0,155.0,115.0,126.0,433.0,505.0,,4.0,,1.0,-72.0,,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,"Adlung, Max","Paulus, Paul",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,109.0,155.0,115.0,126.0,88.0,127.0,107.0,111.0,505.0,433.0,4.0,,1.0,,72.0,,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,2,"Brumme, Paul","Barkow, Leandro",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,109.0,103.0,113.0,121.0,99.0,114.0,123.0,128.0,446.0,464.0,1.0,3.0,,1.0,-18.0,-2.0,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,2,"Barkow, Leandro","Brumme, Paul",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,99.0,114.0,123.0,128.0,109.0,103.0,113.0,121.0,464.0,446.0,3.0,1.0,1.0,,18.0,2.0,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,3,"Schulze, Lennard","Plöttner, Lukas",SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,1,0,103.0,119.0,97.0,,121.0,125.0,143.0,107.0,319.0,496.0,,4.0,,1.0,-177.0,,,0
11,3879,Jugend U 14 - Landesliga B männlich,0,269194,07.02.2026,2026-02-07,10:00,beendet,Jugend U 14 / Landesliga B männlich / 6. Spieltag,SpG MOL/UM/SPN Kreis I,SpG OSL Kreis I,3,"Plöttner, Lukas","Schulze, Lennard",SpG OSL Kreis I,SpG MOL/UM/SPN Kreis I,0,1,121.0,125.0,143.0,107.0,103.0,119.0,97.0,,496.0,319.0,4.0,,1.0,,177.0,,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,0,"Kunath, Ralf","Konrad, Ringo",KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,1,0,108.0,132.0,,,153.0,116.0,,,240.0,269.0,1.0,1.0,,1.0,-29.0,0.0,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,0,"Konrad, Ringo","Kunath, Ralf",Gräfendorfer SV 1990 I,KC Rot-Weiß 1902 Bad Liebenwerda II,0,1,153.0,116.0,,,108.0,132.0,,,269.0,240.0,1.0,1.0,1.0,,29.0,0.0,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,1,"Klaus, Marcel","Preuß, Michael",KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,1,0,113.0,135.0,,,127.0,132.0,,,248.0,259.0,1.0,1.0,,1.0,-11.0,0.0,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,1,"Preuß, Michael","Klaus, Marcel",Gräfendorfer SV 1990 I,KC Rot-Weiß 1902 Bad Liebenwerda II,0,1,127.0,132.0,,,113.0,135.0,,,259.0,248.0,1.0,1.0,1.0,,11.0,0.0,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,2,"Kühn, Gerth","Arnold, Oliver",KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,1,0,,,,,,,,,0.0,0.0,,,,,0.0,,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,2,"Arnold, Oliver","Kühn, Gerth",Gräfendorfer SV 1990 I,KC Rot-Weiß 1902 Bad Liebenwerda II,0,1,,,,,,,,,0.0,0.0,,,,,0.0,,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,3,"Schemmel, Birgit","Nitschke, Wolf-Dieter",KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,1,0,,,,,,,,,0.0,0.0,,,,,0.0,,,0
11,3931,Gemischt - Kreisliga,44,275672,28.02.2026,2026-02-28,10:00,wird gespielt,Gemischt / Kreisliga / 11. Spieltag,KC Rot-Weiß 1902 Bad Liebenwerda II,Gräfendorfer SV 1990 I,3,"Nitschke, Wolf-Dieter","Schemmel, Birgit",Gräfendorfer SV 1990 I,KC Rot-Weiß 1902 Bad Liebenwerda II,0,1,,,,,,,,,0.0,0.0,,,,,0.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,0,"Preuß, Kristin","Zingraf, Rico",TSV Doberlug 1863 I,KSV Germania Lebusa I,1,0,143.0,145.0,143.0,112.0,140.0,108.0,,,543.0,248.0,4.0,,1.0,,295.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,0,"Zingraf, Rico","Preuß, Kristin",KSV Germania Lebusa I,TSV Doberlug 1863 I,0,1,140.0,108.0,,,143.0,145.0,143.0,112.0,248.0,543.0,,4.0,,1.0,-295.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,1,"Scholz, Conrad","Kühne, Christian",TSV Doberlug 1863 I,KSV Germania Lebusa I,1,0,97.0,97.0,,,100.0,94.0,120.0,120.0,194.0,434.0,1.0,3.0,,1.0,-240.0,-2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,1,"Kühne, Christian","Scholz, Conrad",KSV Germania Lebusa I,TSV Doberlug 1863 I,0,1,100.0,94.0,120.0,120.0,97.0,97.0,,,434.0,194.0,3.0,1.0,1.0,,240.0,2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,2,"Schumacher, Pauline","Jäschke, Marc",TSV Doberlug 1863 I,KSV Germania Lebusa I,1,0,113.0,109.0,139.0,120.0,130.0,134.0,140.0,159.0,481.0,563.0,,4.0,,1.0,-82.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,2,"Jäschke, Marc","Schumacher, Pauline",KSV Germania Lebusa I,TSV Doberlug 1863 I,0,1,130.0,134.0,140.0,159.0,113.0,109.0,139.0,120.0,563.0,481.0,4.0,,1.0,,82.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,3,"Schumacher, Heike","Schmidt, Danny",TSV Doberlug 1863 I,KSV Germania Lebusa I,1,0,113.0,128.0,,,130.0,129.0,134.0,141.0,241.0,534.0,,4.0,,1.0,-293.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275723,19.02.2026,2026-02-19,16:30,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,TSV Doberlug 1863 I,KSV Germania Lebusa I,3,"Schmidt, Danny","Schumacher, Heike",KSV Germania Lebusa I,TSV Doberlug 1863 I,0,1,130.0,129.0,134.0,141.0,113.0,128.0,,,534.0,241.0,4.0,,1.0,,293.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,0,"Weikert, Uwe","Rose, Riccardo",Wainsdorfer SV I,SV Preußen Elsterwerda I,1,0,139.0,120.0,125.0,130.0,118.0,116.0,136.0,118.0,514.0,488.0,3.0,1.0,1.0,,26.0,2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,0,"Rose, Riccardo","Weikert, Uwe",SV Preußen Elsterwerda I,Wainsdorfer SV I,0,1,118.0,116.0,136.0,118.0,139.0,120.0,125.0,130.0,488.0,514.0,1.0,3.0,,1.0,-26.0,-2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,1,"Bischoff, Enrico","Dietrich, Hans",Wainsdorfer SV I,SV Preußen Elsterwerda I,1,0,99.0,124.0,139.0,118.0,104.0,,,,480.0,104.0,3.0,1.0,1.0,,376.0,2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,1,"Dietrich, Hans","Bischoff, Enrico",SV Preußen Elsterwerda I,Wainsdorfer SV I,0,1,104.0,,,,99.0,124.0,139.0,118.0,104.0,480.0,1.0,3.0,,1.0,-376.0,-2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,2,"Berndt, Mirko","Dietrich, Kathleen",Wainsdorfer SV I,SV Preußen Elsterwerda I,1,0,149.0,118.0,118.0,124.0,116.0,123.0,127.0,144.0,509.0,510.0,1.0,3.0,,1.0,-1.0,-2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,2,"Dietrich, Kathleen","Berndt, Mirko",SV Preußen Elsterwerda I,Wainsdorfer SV I,0,1,116.0,123.0,127.0,144.0,149.0,118.0,118.0,124.0,510.0,509.0,3.0,1.0,1.0,,1.0,2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,3,"Dietrich, Frank","Besser, Bianca",Wainsdorfer SV I,SV Preußen Elsterwerda I,1,0,149.0,132.0,129.0,123.0,116.0,101.0,,,533.0,217.0,3.0,,1.0,,316.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275721,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,Wainsdorfer SV I,SV Preußen Elsterwerda I,3,"Besser, Bianca","Dietrich, Frank",SV Preußen Elsterwerda I,Wainsdorfer SV I,0,1,116.0,101.0,,,149.0,132.0,129.0,123.0,217.0,533.0,,3.0,,1.0,-316.0,,,0
11,3939,Gemischt - 1. Kreisklasse,44,275724,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,SV Diana Haida I,SG Lindena I,0,"Müller, René","Kraus, Sven",SV Diana Haida I,SG Lindena I,1,0,138.0,117.0,134.0,138.0,101.0,124.0,130.0,107.0,527.0,462.0,3.0,1.0,1.0,,65.0,2.0,,0
11,3939,Gemischt - 1. Kreisklasse,44,275724,21.02.2026,2026-02-21,13:00,abnahmebereit,Gemischt / 1. Kreisklasse / 10. Spieltag,SV Diana Haida I,SG Lindena I,0,"Kraus, Sven","Müller, René",SG Lindena I,SV Diana Haida I,0,1,101.0,124.0,130.0,107.0,138.0,117.0,134.0,138.0,462.0,527.0,1.0,3.0,,1.0,-65.0,-2.0,,0
